开仓时间,平仓时间,开仓价格,平仓价格,成交数量,净利润,收益率,持仓K线数,方向,离场原因,出场方式
2025-04-24 21:30:00,2025-04-30 21:30:00,11.68,11.38,221,-66.29999999999977,-0.025684931506849227,29,做多,信号平仓,正常方式
2025-05-01 22:30:00,2025-05-22 02:30:00,12.715,16.725,277,1110.7700000000004,0.3153755406999608,103,做多,信号平仓,正常方式
2025-05-23 03:30:00,2025-05-29 21:30:00,16.51,17.58773123526306,292,-314.69752069681317,-0.06527748245082125,23,做空,ATR 止损,止损出场
2025-06-04 21:30:00,2025-06-13 21:30:00,18.799,20.09,280,361.48000000000013,0.06867386563115062,50,做多,信号平仓,正常方式
2025-06-24 21:30:00,2025-07-22 21:30:00,23.42,25.935,211,530.6649999999994,0.10738684884713906,131,做多,信号平仓,正常方式
2025-08-01 21:30:00,2025-08-05 21:30:00,23.72,25.489996089032488,187,-330.9892686490754,-0.07462040847523141,15,做空,ATR 止损,止损出场
2025-08-12 21:30:00,2025-08-15 23:30:00,27.09,27.145,235,12.924999999999933,0.002030269472129927,24,做多,信号平仓,正常方式
2025-08-20 21:30:00,2025-08-21 03:30:00,24.25,25.694012300787787,223,-322.0147430756764,-0.059546899001558205,7,做空,ATR 止损,止损出场
2025-09-11 21:30:00,2025-10-10 22:30:00,29.14,37.73,262,2250.579999999999,0.294783802333562,149,做多,信号平仓,正常方式
2025-10-24 21:30:00,2025-10-25 03:30:00,43.315,43.14,137,-23.97499999999961,-0.004040170841509804,7,做多,到期强制平仓,正常方式
